title,slug,content,excerpt,author_slug,status,publish_date
"Autorytety a młodzież. Analiza przypadku o. Józefa Marii Bocheńskiego","balcerowski-mlodziez","\n\n# Autorytety a młodzież. Analiza przypadku o. Józefa Marii Bocheńskiego\n\n## Dr Piotr Balcerowski\n\nUtrzymanie i pogłębienie niepodległości Polski jest ściśle związane z aksjologicznym tj. zorientowanym narodowo, niepodległościowo i katolicko wychowaniem młodzieży. Istotnym elementem tego wychowania jest odwoływanie się do autorytetów, również z dalszej przeszłości. Potrzeba autorytetów u młodych i dorastających ludzi jest bowiem potrzebą naturalną, podobnie jak potrzeba zakorzenienia w historii. Współcześnie, min ze względu na pojawienie się internetu szczególnie aktualnym jest pytanie, czy w warstwie szeroko rozumianej pedagogiki kultury wypełniać ją będą przede wszystkim pato-celebryci wraz z ich limitowanymi (a i bywa niebezpiecznymi) zainteresowaniami, często unikającymi odniesień do historii, czy też autorytety w klasycznym rozumieniu, solidnie osadzone w naszych dziejach.  \n\nA to, iż nie ma pedagogiki, jakiejkolwiek w tym narodowej, bez autorytetów to oczywistość. Nie ma jej również, przy zachowaniu odpowiednich proporcji, bez autorytetów historycznych. Warunkiem bowiem przetrwania wspólnoty narodowej (i tym samym pedagogiki narodowej) jest odwoływanie się do wymiaru duchowego, wielopokoleniowego przekraczającego naszą indywidualną doczesność. Transcendencja katolicka jest elementem wzmacniającym i rozwijającym tą perspektywę, co, na marginesie, dzisiejszy bohater analizy z naddatkiem potwierdza. Wspinanie się zatem “na ramiona” gigantów z przeszłości, pozwala zrozumieć i zobaczyć więcej, również z dzisiejszej perspektywy. A kim są Ci giganci? Ujmując rzecz nakrócej, to ludzie, którzy swymi kwalifikacjami intelektualnymi, moralnymi, religijnymi (potwierdzonymi również postawą, zwłaszcza w czasach “próby”) nas dobrowolnie inspirują, tym samym zyskując nad nami swego rodzaju pozytywną władzę formacyjną. To dlatego ich istnienie jest tak ważne w każdej dobrze funkcjonującej narodowej wspólnocie. I dlatego też wrogowie tej wspólnoty będą takie osoby odpowiednio, w zależności od taktyki i “mądrości etapu”: zamilczać, wyśmiewać, “merytorycznie krytykować”, wreszcie (najczęściej oszczerczo) dyskredytować.  \n\nCzy Ty, młody Czytelniku, choćby słyszałeś kiedyś o o. Józefie Maria Bocheńskim? Czy mogłeś przeczytać o nim np. w podręczniku filozofii w polskiej szkole? Czy wiesz, że był uznanym na świecie autorem setek prac filozoficznych, profesorem i rektorem Uniwersytetu w Ratyzbonie a przy okazji doradcą papieży, kanclerza Niemiec, największych zachodnich agencji wywiadowczych oraz byłym żołnierzem? No i rzecz jasna, last but not least, duchownym niosącym “prawdę boską” oraz posługę potrzebującym. Niestety, jest duża szansa, że nie…  \n\nPrzywrócenie tego giganta na właściwe miejsce w narodowym panteonie oddziałowującym na formację polskich elit, to zadanie dla nas wszystkich, ale młodego pokolenia w szczególności. Ono bowiem zyskało w ostatnich latach szereg narzędzi i funduszy również do popularyzacji dorobku dotychczas celowo zamilczanych gigantów polskiego życia umysłowego. Programy Narodowego Instytutu Wolności takie jak Fundusz Młodzieżowy, Program Rozwoju Organizacji Obywatelskich czy Fundusz Patriotyczny Instytutu Myśli Narodowej im. Jana Ignacego Paderewskiego i Romana Dmowskiego dają wszak takie możliwości. Dlaczego uważam, iż z „grupy największych zamilczanych” pierwszego ćwierćwiecza III RP o. Bocheński zasługuje na szczególną troskę? I dlaczego trzeba nam podchodzić do tej sprawy w poczuciu obowiązku (o którym Ojciec tak pisał: „Jeśli jakiś czyn jest obowiązkiem, tym samym możemy liczyć na pomoc Bożą w jego wykonaniu”)?  \n\n---\n\n### (Autentyczny) Bocheński o młodzieży\n\nOjciec Bocheński ujął mnie szeregiem szczerych przemyśleń w swym ogromnym dorobku, w tym tych dotyczących podówczas mnie, młodego człowieka. Autentyczność, „brak ściemy” to wszak warunek konieczny do „nawiązania relacji”. Tak pisał o młodzieży (swego czasu o mnie) w swych *100 zabobonach*:  \n\n> „W połowie XX wieku rozpowszechniło się mniemanie, że młodzi ludzie, a nawet podrostki, są pod każdym względem lepsi, mądrzejsi itp. od ludzi dorosłych. Podejrzewam nawet, że coś w tym rodzaju znajdujemy już w Odzie do młodości:  \n> Niechaj kogo wiek przytłoczy  \n> Chyląc ku ziemi poradlone czoła…  \n> Młodości: Ty nad poziomy wylatuj…  \n> Jakkolwiek by z tym było, mniemanie o bezwzględnej wyższości młodzieży jest na niczym nie opartym zabobonem. Każdy wiek ludzki ma swoje zalety i wady. Młodzi ludzie posiadają np. więcej dynamizmu niż starsi, ale za to dużo mniej doświadczenia, a nieraz i siły charakteru. Najlepszym wiekiem człowieka nie jest ani młodość, ani starość, ale wiek dojrzały i tylko ludzie w dojrzałym wieku powinni zajmować kierownicze stanowiska. Z czego nie wynika oczywiście, by nie potrzebowali zasięgać rady i u młodych, i zwłaszcza u starych. Ale przypisywanie młodzieży wyższości pod każdym względem jest, doprawdy, dziwacznym zabobonem.”  \n\nUjęła mnie prostota i zdroworozsądkowość tej myśli, której nie odebrałem negatywnie, również dlatego, iż dostrzegała pewien rodzaj podmiotowości młodych. Ale oczywiście to nie te przemyślenia były kluczowe dla mojego zainteresowania się tą postacią. Była nią lektura autobiografii, która dała mi pewien kompleksowy obraz tej postaci kwalifikujący go do grona autorytetów.  \n\n---\n\n### Bocheński żołnierz\n\nZ kart jego *Wspomnień*, lektury, którą polecam wszystkim chcącym, w takiej czy innej formie, rozpocząć przygodę z o. Bocheńskim, wyłaniał się prawdziwy, nadwiślański schrystianizowany Grek (z tych Greków którym „obmierzły jest ten, kto w sercu jedno ukrywa, a na języku ma drugie” choćby w kwestii tak oczywistej jak „zabranianie mężczyznom obcować z mężczyznami, nie pozwalając im rozmyślnie niszczyć rodu ludzkiego i siać na skałach i głazach, gdzie nasienie nie zapuści korzeni i nie rozwinie przyrodzonej siły”) herbu Rawicz, dobrze wiedzący skąd przychodzi, kim jest i dokąd zmierza. Pomimo młodzieńczych wątpliwości czy, aby za Jezusem podążać jako żołnierz (wojny sprawiedliwej) czy jako kaznodzieja (kolejny dowód na to, iż słowa klasyka „Nie ma ludzi, którzy by się lepiej rozumieli, niż żołnierze i księża” się potwierdzają) wybrał ostatecznie kaznodziejstwo. Ale duch żołnierski był również obecny w bardzo wielu jego pracach naukowych (na czele z *De virtuti militari*). Miało to m.in. ten efekt, iż łatwiej zrozumiałem kulturotwórcze znaczenie „zawodu” żołnierskiego dla każdego człowieka i zdrowych wspólnot politycznych w których to „Blimps’owie” 2.0 (pisząc Orwellem) powinni mieć należne miejsce być może (nawet znacznym) kosztem „Highbrows’ców” (i to nie tylko w czasie wojny, kiedy to „do obrony granic państwa społeczeństwo winno dać żołnierzom przede wszystkim to, co w języku wojennym nazywa się morale”), ale każdego dnia.  \n\n---\n\n### Bocheński patriota\n\nRzecz jasna, umiłowanie „żołnierki” ściśle wiązało się z patriotyzmem o. Bocheńskiego zgodnie z dewizą *amor patriae nostra lex*. W patriotycznym nastawieniu do Ojczyzny widział „boską rękę” pisząc m.in.:  \n\n> „Patriotyzm jest źródłem naszego bytu nie tylko fizycznego, ale przede wszystkim duchowego... To czym jesteśmy duchowo (a jest to czynnik w człowieku najważniejszy), jest w znacznej mierze Polski zasługą; żadna rodzinna, gmina, dzielnica, a także – zdaniem piszącego te słowa – Europa jako całość, nie mogą się równać z nią wpływem.... Do Ojczyzny podchodzić możemy dwojako: jak do czegoś bardzo nam bliskiego (ojcowskiego) i jako pewnego narzędzia i odblasku boskiej chwały, z którym jesteśmy szczególnie związani. Te dwa podejścia opierają się z pkt widzenia katolickiego ostatecznie na tej samej podstawie, a mianowicie na miłości ku Bogu, którego nasza Ojczyzna jest narzędziem i którego chwałę reprezentuje.”  \n\nDlatego też był wielkim teoretykiem i propagatorem klasycznego wychowania, w którym kluczową rolę odgrywa obowiązek tworzenia i rozwoju cnoty (*Bądźcie doskonałymi, jak Ojciec wasz niebieski doskonałym jest* Mt 5,48), gruntowne studiowanie dziejów ojczystych (*Nihil apetitum nisi praecognitum*) również poprzez rozwój wyobraźni, uczuć i woli.  \n\n---\n\n### Bocheński – logik\n\nJasne i precyzyjne widzenie istoty i obowiązków duchownego, żołnierza i patrioty, będące w mym odczuciu logiczną dedukcją przyjęcia platońskich idei, doprowadza mnie do wspomnienia o „o. Bocheńskim – logiku”, który to zdobył w dziedzinie logiki analitycznej światową sławę.  \n\nI choć logika analityczna stwarza wielką pokusę „pójścia na skróty” (m.in. poprzez metody badawcze *universalia post rem*) i zakwestionowania uniwersaliów, dogmatów (w tym metadogmatu), Bocheński logik i „racjonalista” nigdy do takich wniosków nie doszedł. Wiedział bowiem, iż prawdziwa filozofia zaczyna się od zadziwienia, w którym poniekąd przyznajemy w rezultacie, że uczucie jest pierwotne wobec rozumu.  \n\nZdawał się podzielać twierdzenie innego filozofa piszącego, iż „logika jest uzależniona od marzenia a nie odwrotnie. Musimy to przyznać, jeśli zdajemy sobie sprawę, że proces logiczny opiera się na klasyfikacji, że klasyfikacja powstaje przez identyfikację, a identyfikacja jest intuicyjna. Skutkiem tego zanik marzenia kończy się zakłóceniem zdolności sądzenia, co obserwujemy powszechnie w naszych czasach. Nie jest istotne, czy to zjawisko nazwiemy rozkładem religii czy utratą zainteresowania metafizyką, ponieważ i religia i metafizyka stanowią centrum integrujące. Jeśli one się poddają, rozpoczyna się rozproszenie, które nie skończy się, aż do całkowitego zniszczenia kultury.”  \n\nDlatego też wiarę w Boga (której nie oddzielał od marzeń, uczuciowości, intuicyjności) uważał za bardzo racjonalną, logiczną i koniec końców humanistyczną, zaś „przechwycenie” tych kategorii/wartości przez „oświeceniowych gadaczy”, „pisarzy raczej niż badaczy” za skrajnie niebezpieczne.  \n\n---\n\n### Bocheński – judeorealista\n\nW swej pracy umysłowej nie mało uwagi (choć nie zdecydował się ostatecznie na dedykowanie tej problematyce odrębnej książki) poświęcał „w pewnym sensie starszym braciom w wierze” czyli Żydom, wobec których zachował logiczny i trzeźwy osąd. Dlatego wspominając Ojca muszę wspomnieć o „Bocheńskim judeo-realiście”.  \n\nBez wątpienia zachowywał on pewne sentymenta do tego starego i (do 33 r n.e.) wybranego narodu (m.in. podziwiał ich wielki szacunek do *sacrum*), sam nazywał się nawet filosemitą (choć raczej w staropolskim wydaniu „z uznaniem, ale bez fanfarów” mówiąc Gombrowiczem). Ale te sentymenty nie mogły przecież oznaczać zaprzeczenia elementarnych prawd wiary, w tym wiary w Boga w Trójcy jedynego i zapomnienia o obowiązkach każdego katolika (*Idźcie więc i czyńcie uczniów ze wszystkich narodów* MT 28,19), tym bardziej zaś katolickiego duchownego.  \n\nTym samym, doceniając początkowy wielki wkład Żydów w drodze do zbawienia, współcześnie odmawiał im szczególnego statusu wśród innych narodów, dostrzegając w ich pretensjach elementy bałwochwalcze i rasistowskie. Dał temu wyraz m.in. opisując zjawisko fałszywego zarzutu „antysemityzmu” w swej klasycznej i syntetycznej pracy *100 zabobonów*:  \n\n[Antysemityzm — wpis na blogu „100 zabobonów”](http://100-zabobonow.blogspot.com/2008/04/antysemityzm_27.html)  \n\nJuż w latach 80. XX wieku dostrzegał również zagrożenia (widoczne dla naszego pokolenia w sposób klarowny) dotyczące części żydowskich polityków, kiedy we *Wspomnieniach* pisał:  \n\n> „mam najgorsze wspomnienia o żydowskich politykach. Ci, z którymi miałem do czynienia robili na mnie często wrażenie ludzi należących do jakiegoś dzikiego Bliskiego Wschodu, reagujący irracjonalnie, uczuciowo podobnie do Arabów, którzy podkładają bomby w samolotach pełnych niewinnych ludzi. Ich postępowanie jest nieraz tak ohydne, nieracjonalne i nieuczciwe, jakby chcieli celowo wywołać antysemityzm.”  \n\n---\n\n### Bocheński – antymarksista i antytotalista\n\nLogiczna dyscyplina myślenia doprowadziła Ojca również do radykalnej krytyki umysłowej zarazy XX wieku czyli marksizmu–leninizmu, stąd Ojciec dla mnie to również „Bocheński antymarksista” (i w konsekwencji sowietolog).  \n\nW zwalczanie tej umysłowej aberracji był zaangażowany nie tylko „operacyjnie” (tworząc tak zacne dzieła jak chociażby Instytut Europy Wschodniej Uniwersytetu Fryburskiego czy OST Kolleg w Kolonii) ale przede wszystkim intelektualnie.  \n\nW swej klasycznej pracy *Marksizm–leninizm, nauka czy wiara?* pisał m.in.:  \n\n> „Tak długo, jak istnieć będą zantagonizowane klasy, nie może istnieć ogólna moralność ludzka, ponieważ każda klasa zantagonizowana posiada własną prawdę absolutną (ogólny relatywizm). Skierowana ku „drugiej stronie” życia religia, należąca do nadbudowy społeczeństwa wyzyskiwaczy, jest „opium” (Marks), „duchowym fuzlem” (Lenin) znieczulającym wyzyskiwanych. Negacja religii jest podstawowym filarem całej nauki. Dla komunistów pytania o sens życia, ludzkie cierpienie i umieranie są pustymi pojęciami.”  \n\nOjciec odbierał tej niebezpiecznej ideologii status naukowy (m.in. brak wnioskowania w oparciu o doświadczenia, brak metod naukowych i faworyzowanie spekulacji, brak „rewidywalności” tj. nastawienia na dyskusję), dostrzegając dalekosiężne i niebezpieczne skutki relatywizujące Prawdę i dekonstruujące tradycyjne normy, instytucje społeczne (rodzina, małżeństwo) i naturalne (jak choćby płeć etc.) również w krajach Zachodu.  \n\n---\n\n### Bocheński – duchowy autorytet\n\nWreszcie, last but not least, ojciec Bocheński to dla mnie autorytet, kaznodzieja, duchowny, który jasno wytycza drogę i „uchowuje przed wszelkim zamętem”.  \n\nCzytając jego dorobek, czy naukowy czy kaznodziejski, szybko wyczuwało się nie tylko ufność Bogu, erudycję, przenikliwość myślenia, szczerość, co powodowało autentyczne odczucie bliskości autorytetu o istocie którego tak prostolinijnie pisał:  \n\n> „Jeśli chodzi o autorytet epistemiczny, żeby ktoś mógł być prawdziwym autorytetem musi mieć dwie cechy. Musi wiedzieć i musi chcieć mówić prawdę. Wiedza i prawdomówność. Musi wiedzieć więcej niż ja i ja muszę mieć przekonanie, że on mówi prawdę.”  \n\nNa pytanie „co to znaczy żyć po chrześcijańsku?” dawał równie prostolinijną (choć jakże wymagającą!) odpowiedź: **„Zachowywać przykazania!”**  \n\nPrzykazania, drogowskazy odnajdywał przede wszystkim w dwóch podstawowych źródłach treści wiary katolickiej: Piśmie Świętym i Tradycji.  \n\n---\n\n### Bibliografia\n\nBibliografia publikacji Bocheńskiego obejmuje około 1000 pozycji, w tym wiele wydań książkowych w różnych językach. Poniższe zestawienie przedstawia wybór publikacji książkowych:  \n\n- *De virtute militari* (1939)  \n- *La logique de Théophraste* (1947)  \n- *Europäische Philosophie der Gegenwart* (1947)  \n- *Formale Logik. Geschichte* (1956)  \n- *Handbuch des Weltkommunismus* (1958)  \n- *Ku filozoficznemu myśleniu* (1959, wyd. pol. 1986, PAX)  \n- *Logika religii* (1965, wyd. pol. 1990)  \n- *Sto zabobonów* (1987, w drugim obiegu; wyd. 1988, 1992)  \n- *Marksizm – leninizm. Nauka czy wiara?* (1988, 1999, 2006)  \n- *Katastrofa pacyfizmu* (1989, w drugim obiegu, wyd. 2008)  \n- *Podręcznik mądrości tego świata* (1992)  \n- *Logika i filozofia. Wybór pism* (1993)  \n- *De virtute militari* (1993)  \n- *Religia w Trylogii* (1993)  \n- *Współczesne metody myślenia* (1992)  \n- *Sens życia i inne eseje* (1993, wyd. pol. 2008)  \n- *Wspomnienia* (1994, wyd. 2008)  \n- *Szkice o nacjonalizmie i katolicyzmie polskim* (1995, 1999, 2008)  \n- *Patriotyzm. Męstwo. Prawość żołnierska* (1995, wyd. 2008)  \n- *Między logiką a wiarą* (1988)  \n- *Lewica, religia, sowietologia* (1996)  \n- *Polski Testament. Ojczyzna, Europa, Cywilizacja* (1999, 2006, 2008)  \n- *Kazania i przemówienia*, t. 1 (2000)  \n- *Kazania i przemówienia*, t. 2 (2005)  \n- *Listy do ojca* (2007)  \n- *Logika* (2016)  \n\n---\n","

# Autorytety a młodzież. Analiza przypadku o. Józefa Marii Bocheńskiego

## Dr Piotr Balcerowski

Utrzymanie i pogłębienie niepodległości Polski jest ściśle związane z aksjologicznym tj. zorientowan...","dr-piotr-balcerowski","published","2024-01-01T00:00:00Z"
